labels,source,path
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-01-01-01-04.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-01-01-02-04.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-01-02-01-04.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-01-02-02-04.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-02-01-01-04.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-02-01-02-04.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-02-02-01-04.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-07-02-02-02-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-01-01-01-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-01-01-02-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-01-02-01-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-01-02-02-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-02-01-01-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-02-01-02-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-02-02-01-04.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_04\03-01-08-02-02-02-04.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-01-01-01-01-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-01-01-01-02-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-01-01-02-01-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-01-01-02-02-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-01-01-01-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-01-01-02-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-01-02-01-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-01-02-02-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-02-01-01-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-02-01-02-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-02-02-01-05.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-02-02-02-02-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-01-01-01-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-01-01-02-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-01-02-01-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-01-02-02-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-02-01-01-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-02-01-02-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-02-02-01-05.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-03-02-02-02-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-01-01-01-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-01-01-02-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-01-02-01-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-01-02-02-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-02-01-01-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-02-01-02-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-02-02-01-05.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-04-02-02-02-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-01-01-01-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-01-01-02-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-01-02-01-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-01-02-02-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-02-01-01-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-02-01-02-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-02-02-01-05.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-05-02-02-02-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-01-01-01-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-01-01-02-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-01-02-01-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-01-02-02-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-02-01-01-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-02-01-02-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-02-02-01-05.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-06-02-02-02-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-01-01-01-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-01-01-02-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-01-02-01-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-01-02-02-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-02-01-01-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-02-01-02-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-02-02-01-05.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-07-02-02-02-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-01-01-01-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-01-01-02-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-01-02-01-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-01-02-02-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-02-01-01-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-02-01-02-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-02-02-01-05.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_05\03-01-08-02-02-02-05.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-01-01-01-01-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-01-01-01-02-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-01-01-02-01-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-01-01-02-02-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-01-01-01-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-01-01-02-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-01-02-01-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-01-02-02-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-02-01-01-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-02-01-02-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-02-02-01-06.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-02-02-02-02-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-01-01-01-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-01-01-02-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-01-02-01-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-01-02-02-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-02-01-01-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-02-01-02-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-02-02-01-06.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-03-02-02-02-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-01-01-01-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-01-01-02-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-01-02-01-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-01-02-02-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-02-01-01-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-02-01-02-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-02-02-01-06.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-04-02-02-02-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-01-01-01-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-01-01-02-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-01-02-01-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-01-02-02-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-02-01-01-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-02-01-02-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-02-02-01-06.wav
female_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-05-02-02-02-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-01-01-01-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-01-01-02-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-01-02-01-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-01-02-02-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-02-01-01-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-02-01-02-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-02-02-01-06.wav
female_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-06-02-02-02-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-01-01-01-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-01-01-02-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-01-02-01-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-01-02-02-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-02-01-01-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-02-01-02-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-02-02-01-06.wav
female_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-07-02-02-02-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-01-01-01-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-01-01-02-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-01-02-01-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-01-02-02-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-02-01-01-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-02-01-02-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-02-02-01-06.wav
female_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_06\03-01-08-02-02-02-06.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-01-01-01-01-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-01-01-01-02-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-01-01-02-01-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-01-01-02-02-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-01-01-01-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-01-01-02-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-01-02-01-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-01-02-02-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-02-01-01-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-02-01-02-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-02-02-01-07.wav
male_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-02-02-02-02-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-01-01-01-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-01-01-02-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-01-02-01-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-01-02-02-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-02-01-01-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-02-01-02-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-02-02-01-07.wav
male_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-03-02-02-02-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-01-01-01-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-01-01-02-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-01-02-01-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-01-02-02-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-02-01-01-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-02-01-02-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-02-02-01-07.wav
male_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-04-02-02-02-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-01-01-01-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-01-01-02-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-01-02-01-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-01-02-02-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-02-01-01-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-02-01-02-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-02-02-01-07.wav
male_angry,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-05-02-02-02-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-01-01-01-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-01-01-02-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-01-02-01-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-01-02-02-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-02-01-01-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-02-01-02-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-02-02-01-07.wav
male_fear,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-06-02-02-02-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-01-01-01-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-01-01-02-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-01-02-01-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-01-02-02-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-02-01-01-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-02-01-02-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-02-02-01-07.wav
male_disgust,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-07-02-02-02-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-01-01-01-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-01-01-02-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-01-02-01-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-01-02-02-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-02-01-01-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-02-01-02-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-02-02-01-07.wav
male_surprise,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_07\03-01-08-02-02-02-07.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-01-01-01-01-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-01-01-01-02-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-01-01-02-01-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-01-01-02-02-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-01-01-01-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-01-01-02-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-01-02-01-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-01-02-02-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-02-01-01-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-02-01-02-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-02-02-01-08.wav
female_neutral,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-02-02-02-02-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-01-01-01-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-01-01-02-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-01-02-01-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-01-02-02-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-02-01-01-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-02-01-02-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-02-02-01-08.wav
female_happy,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-03-02-02-02-08.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-04-01-01-01-08.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-04-01-01-02-08.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-04-01-02-01-08.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-04-01-02-02-08.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-04-02-01-01-08.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-04-02-01-02-08.wav
female_sad,RAVDESS,C:\Users\ratnd\Desktop\finalyr project\ravdess\Actor_08\03-01-04-02-02-01-08.wav
