labels,source,path
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_mood_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_moon_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_mop_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_mouse_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_nag_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_name_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_near_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_neat_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_nice_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_note_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_numb_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pad_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_page_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pain_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pass_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pearl_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_peg_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_perch_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_phone_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pick_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pike_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pole_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_pool_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_puff_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_rag_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_raid_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_rain_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_raise_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_rat_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_reach_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_read_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_red_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_ring_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_ripe_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_road_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_room_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_rose_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_rot_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_rough_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_rush_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_said_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_sail_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_search_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_seize_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_sell_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_shack_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_shall_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_shawl_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_sheep_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_shirt_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_should_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_shout_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_size_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_soap_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_soup_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_sour_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_south_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_sub_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_such_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_sure_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_take_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_talk_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_tape_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_team_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_tell_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_thin_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_third_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_thought_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_thumb_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_time_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_tip_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_tire_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_ton_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_tool_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_tough_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_turn_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_vine_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_voice_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_void_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_vote_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_wag_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_walk_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_wash_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_week_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_wheat_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_when_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_which_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_whip_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_white_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_wife_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_wire_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_witch_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_yearn_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_yes_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_young_fear.wav
female_fear,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_Fear\OAF_youth_fear.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_back_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_bar_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_base_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_bath_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_bean_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_beg_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_bite_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_boat_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_bone_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_book_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_bought_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_burn_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_cab_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_calm_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_came_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_cause_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_chain_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_chair_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_chalk_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_chat_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_check_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_cheek_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_chief_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_choice_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_cool_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_dab_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_date_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_dead_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_death_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_deep_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_dime_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_dip_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_ditch_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_dodge_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_dog_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_doll_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_door_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_fail_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_fall_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_far_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_fat_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_fit_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_five_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_food_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_gap_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_gas_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_gaze_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_germ_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_get_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_gin_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_goal_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_good_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_goose_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_gun_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_half_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hall_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hash_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hate_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_have_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_haze_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hire_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hit_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hole_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_home_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hurl_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_hush_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_jail_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_jar_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_join_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_judge_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_jug_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_juice_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_keen_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_keep_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_keg_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_kick_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_kill_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_king_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_kite_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_knock_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_late_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_laud_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_lean_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_learn_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_lease_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_lid_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_life_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_limb_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_live_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_loaf_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_long_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_lore_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_lose_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_lot_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_love_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_luck_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_make_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_match_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_merge_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_mess_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_met_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_mill_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_mob_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_mode_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_mood_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_moon_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_mop_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_mouse_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_nag_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_name_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_near_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_neat_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_nice_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_note_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_numb_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pad_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_page_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pain_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pass_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pearl_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_peg_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_perch_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_phone_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pick_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pike_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pole_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_pool_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_puff_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_rag_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_raid_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_rain_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_raise_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_rat_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_reach_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_read_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_red_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_ring_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_ripe_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_road_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_room_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_rose_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_rot_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_rough_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_rush_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_said_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_sail_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_search_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_seize_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_sell_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_shack_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_shall_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_shawl_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_sheep_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_shirt_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_should_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_shout_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_size_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_soap_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_soup_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_sour_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_south_happy.wav
female_happy,TESS,C:\Users\ratnd\Desktop\finalyr project\tess\OAF_happy\OAF_sub_happy.wav
